,start,stop,filename,cluster,index,behavior
0,282624,295474,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,2393,7981,"['PL', 'DI']"
1,303104,311858,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,10912,7982,"['PL', 'DI']"
2,327680,369202,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,9874,7983,"['PL', 'DI']"
3,450560,459314,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,7467,7984,"['PL', 'DI']"
4,536576,557618,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,6392,7985,"['PL', 'DI']"
5,565248,586290,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,3494,7986,"['PL', 'DI']"
6,610304,619058,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,5071,7987,"['PL', 'DI']"
7,622592,631346,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,11084,7988,"['PL', 'DI']"
8,651264,660018,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,3789,7989,"['PL', 'DI']"
9,667648,676402,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,5578,7990,"['PL', 'DI']"
10,679936,688690,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,4150,7991,"['PL', 'DI']"
11,741376,754226,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,6976,7992,"['PL', 'DI']"
12,1052672,1061426,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,4132,7993,"['PL', 'DI']"
13,1073152,1110578,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,3913,7994,"['PL', 'DI']"
14,1273856,1282610,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,553,7995,"['PL', 'DI']"
15,1310720,1331762,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,2940,7996,"['PL', 'DI']"
16,1343488,1356338,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,10653,7997,"['PL', 'DI']"
17,1437696,1487410,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,4827,7998,"['PL', 'DI']"
18,1609728,1626674,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,3432,7999,"['PL', 'DI']"
19,6062080,6070834,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,4618,8000,"['PL', 'DI']"
20,6410240,6455858,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,4740,8001,"['PL', 'DI']"
21,7180288,7189042,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,8891,8002,"['PL', 'DI']"
22,7929856,7938610,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,4183,8003,"['PL', 'DI']"
23,7966720,7975474,/media/dkohlsdorf/GODZILLA/2011_wav//07161104.wav,3093,8004,"['PL', 'DI']"
